Epoch	Class	Clause Number	Clause	Feature	Action	Type II fb cnt

2	0.0	2	-|F0 AND -|F1 -|F0	Include	2
2	0.0	2	-|F0 AND -|F1 -|F1	Include	3
2	1.0	2	F1 AND -|F0 F0	Exclude	2
2	1.0	2	F1 AND -|F0 F1	Include	2
2	1.0	2	F1 AND -|F0 -|F0	Include	1
2	1.0	2	F1 AND -|F0 -|F1	Exclude	1
2	0.0	3	F0 AND -|F1 F0	Include	1
2	0.0	3	F0 AND -|F1 F1	Exclude	1
2	0.0	3	F0 AND -|F1 -|F0	Exclude	0
2	0.0	3	F0 AND -|F1 -|F1	Include	0
2	1.0	3	F0 AND F1 F0	Include	1
2	1.0	3	F0 AND F1 F1	Include	0
2	1.0	3	F0 AND F1 -|F0	Exclude	0
2	1.0	3	F0 AND F1 -|F1	Exclude	1
2	0.0	4	F0 AND F1 F0	Include	7
2	0.0	4	F0 AND F1 F1	Include	5
2	0.0	4	F0 AND F1 -|F0	Exclude	5
2	0.0	4	F0 AND F1 -|F1	Exclude	7
2	1.0	4	F1 AND -|F0 F0	Exclude	3
2	1.0	4	F1 AND -|F0 F1	Include	3
2	1.0	4	F1 AND -|F0 -|F0	Include	3
2	1.0	4	F1 AND -|F0 -|F1	Exclude	3
3	0.0	0	F0 AND F1 F0	Include	2
3	0.0	0	F0 AND F1 F1	Include	1
3	0.0	0	F0 AND F1 -|F0	Exclude	1
3	0.0	0	F0 AND F1 -|F1	Exclude	2
3	1.0	0	F0 AND -|F1 F0	Include	3
3	1.0	0	F0 AND -|F1 F1	Exclude	3
3	1.0	0	F0 AND -|F1 -|F0	Exclude	1
3	1.0	0	F0 AND -|F1 -|F1	Include	1
3	0.0	1	F0 AND -|F1 F0	Include	5
3	0.0	1	F0 AND -|F1 F1	Exclude	5
3	0.0	1	F0 AND -|F1 -|F0	Exclude	3
3	0.0	1	F0 AND -|F1 -|F1	Include	3
3	1.0	1	F0 AND F1 F0	Include	1
3	1.0	1	F0 AND F1 F1	Include	3
3	1.0	1	F0 AND F1 -|F0	Exclude	3
3	1.0	1	F0 AND F1 -|F1	Exclude	1
3	0.0	2	-|F0 AND -|F1 F0	Exclude	2
3	0.0	2	-|F0 AND -|F1 F1	Exclude	1
3	0.0	2	-|F0 AND -|F1 -|F0	Include	1
3	0.0	2	-|F0 AND -|F1 -|F1	Include	2
3	1.0	2	F0 AND -|F1 F0	Include	0
3	1.0	2	F0 AND -|F1 F1	Exclude	0
3	1.0	2	F0 AND -|F1 -|F0	Exclude	0
3	1.0	2	F0 AND -|F1 -|F1	Include	0
3	0.0	3	F1 AND -|F0 F0	Exclude	2
3	0.0	3	F1 AND -|F0 F1	Include	2
3	0.0	3	F1 AND -|F0 -|F0	Include	3
3	0.0	3	F1 AND -|F0 -|F1	Exclude	3
3	1.0	3	F0 AND F1 F0	Include	12
3	1.0	3	F0 AND F1 F1	Include	4
3	1.0	3	F0 AND F1 -|F0	Exclude	4
3	1.0	3	F0 AND F1 -|F1	Exclude	12
